9.999999999999998890e-01,1.633795106513164343e-03,-4.414897841535010171e-03,-2.931934793431470454e-02,6.549252054766916027e-03,-1.162715042074101597e-02,8.178286947757001241e-03,-5.193472105125865323e-02,-9.570934132842096043e-02,4.678215688668097005e-02,3.421821850017595784e-02,-1.636284003512132046e-01,3.712744465407917391e-05,-1.037035232406998131e-01,-1.961197415894631868e-01,-7.655506785314532270e-02,9.626958207804069134e-02,-9.415579607804284989e-02,-1.532552247267395494e-02,1.277004432898457831e-01,-5.248419254414123797e-02,-2.313316550756001622e-01,4.182413948835715656e-02,2.336751379436634649e-02,1.297887954915252218e-01,2.831313845694394815e-01,-2.065740710280283277e-01,-1.126745257028224784e-01,-2.608471136251080402e-01,3.507105922161887768e-02,-4.828703988948229719e-02,-1.006799007481477132e-01,9.527118250749296025e-02,-4.950390716470223079e-02,3.458599972528248606e-02,2.873622221505011676e-01,2.613305397656647266e-01,-2.939371052098050871e-02,4.230455384616826908e-02,-1.135283114462429799e-01,1.592820579719498864e-01,9.045234968840269729e-02,1.011819246587546545e-01,5.119419264607126541e-02,2.420273794467855677e-01,1.560921385471459033e-01,1.133410901690168476e-01,-5.838758145355554124e-02,2.098183509805328479e-04,1.041920001160770021e-01,1.602475194203682451e-01,-2.108840594444602867e-01,1.599682746912008402e-01,1.242447067802275179e-01,-1.679128177476250372e-01,-1.456723637959108641e-01,-1.910637604763510133e-01,1.254461122125622718e-01,-3.060739831462130564e-02,-1.367582572501853735e-02,1.035189893331504435e-01,-2.046028122137426852e-01,2.061784682392181767e-01,2.043749871473426460e-01,-7.901941534839532905e-03,-7.306772546537644575e-02,5.881334171509503862e-03
1.633795106513164343e-03,1.000000000000000000e+00,7.616721797117559367e-02,-4.380602849033798235e-02,6.880604187920950909e-02,-1.109844884135213344e-01,2.272601500345739281e-02,2.344544088996645959e-02,-1.719319940382180723e-01,6.466057190502354224e-02,-2.264409019950344437e-01,-3.255221504906441465e-02,1.720721669132816434e-01,9.898142877412037521e-02,5.834369610183270244e-02,-6.539742764969695699e-02,3.824747187816771588e-01,3.353630151404588672e-02,-1.197887823877648306e-02,-9.082910689954061534e-02,1.671203020535556513e-02,2.349448732308863086e-01,-2.801846356138478766e-01,-1.044579471686040428e-01,-4.429391806214362515e-02,1.590609086059744659e-01,-9.927817060437200969e-02,1.352945160758343701e-01,1.504319401966081190e-04,-1.996651642050416564e-01,-3.048124060211509362e-02,3.000882436624354721e-01,1.595239687049173349e-01,2.404613791330036110e-01,2.191828500108649325e-01,-6.470767289659483390e-02,-1.306210283321742049e-01,-1.546650508547455782e-01,1.309562497901912148e-01,-1.334464733647861001e-01,-1.826718781950364134e-01,-1.256104986076090613e-01,1.940020952796118192e-01,2.914000646509986789e-02,3.649325018552802141e-02,2.183031417620777057e-02,-1.189514473964181224e-01,1.434420095481208635e-01,1.610188870051098009e-01,1.157515468046329682e-01,1.189753553719409204e-02,-3.355677466152008903e-01,1.007943908816541778e-01,1.582160906382364118e-01,-3.510084603037655349e-02,1.019136846834511195e-01,8.602897292521945183e-02,-1.580827536330244587e-01,-5.790947877854393799e-02,8.541956477168631545e-02,6.729883520169255284e-02,8.874254449756537174e-04,-2.700013410923786661e-01,2.132188731656959324e-01,1.959171387962172495e-01,-1.609448034028840846e-01,-4.345821296654322347e-02
-4.414897841535010171e-03,7.616721797117559367e-02,1.000000000000000000e+00,4.475528236992256104e-01,2.305781035263949341e-01,2.772396075939465021e-01,2.272270472925323470e-01,1.469822895358594006e-01,2.216612075259658532e-01,9.541499517449399115e-02,-1.894068906160369936e-01,-6.390904733934318904e-02,5.074403669364794395e-02,2.467982433154068123e-01,-6.194656901039802266e-02,2.702059228224058807e-02,9.266273273261126098e-02,3.083021674200685583e-02,2.103088465646768546e-01,6.482435821906970541e-02,2.260517065731345587e-01,-9.050620695820831008e-02,-4.513953152306781486e-02,8.260563624716069087e-02,4.521520113867953596e-04,7.511145967455324507e-03,-5.258624393968680533e-02,-1.843231366456003079e-02,-8.324184053902222713e-02,-9.683461289034299424e-02,-7.433473649446407927e-02,-5.307490226797838100e-03,1.163909322617444203e-01,1.161486401033324095e-01,1.825775717188530059e-02,4.983298661948619424e-02,-1.168112523646984979e-01,1.547966120934385070e-01,2.312224264653127970e-01,5.606742094063540266e-02,1.404291124652279343e-01,-6.474719311077022088e-02,2.007127782044355879e-02,6.196895268375295779e-02,1.201571555225932342e-01,1.232151865117815659e-01,-9.746471353446967481e-03,1.293480216245569969e-01,2.558557113921780535e-01,-4.115111172698962191e-03,6.577041719820740651e-02,1.519782342072314718e-01,-4.994689128790684440e-02,1.225048878428097732e-01,1.011496571724705869e-02,-2.047167320243731270e-02,-2.613409364394232021e-02,1.771601621696667905e-01,3.602101901391508570e-02,1.570719893942447432e-01,8.034581434981707959e-02,-1.791895781719065606e-01,-1.998975391347347086e-01,-7.391346792053909986e-02,1.459816755981599157e-01,2.455863489549836576e-01,1.599914705257646785e-01
-2.931934793431470454e-02,-4.380602849033798235e-02,4.475528236992256659e-01,1.000000000000000000e+00,6.918904725943963996e-02,2.067400454523846687e-01,5.160062687945819737e-02,1.580746536199981456e-01,1.382343730965604200e-01,-5.291901835755641673e-03,-1.461388007730926863e-01,-1.442431563075712297e-01,1.137058778395404202e-01,1.985506060843828524e-01,1.129651492467750595e-01,4.752756165263993110e-02,3.188629639046269837e-02,7.264365005143278223e-03,3.037296940820458438e-02,1.536207286171645814e-01,1.081299493231996714e-02,-1.407702853343859861e-01,2.476503284990712317e-02,1.497955082085539874e-02,6.406631113405684974e-02,1.105605181164534406e-01,1.291689971749913207e-02,-9.936841599106498168e-02,-2.499382461332614325e-01,6.455440304793966244e-02,-4.632930134577683406e-02,-1.063664643643615348e-01,5.022451983333624942e-02,1.364953183430703439e-02,-9.188816163809276905e-02,1.733001296962155199e-02,-1.119223655477509932e-01,3.453600916014094580e-01,5.412343724682482093e-02,-8.876881710128664560e-02,2.516415502133360627e-01,-2.894981552414360032e-02,-6.276044868129052046e-02,4.385837293565950784e-02,1.691838599772074458e-01,3.679162075542441457e-02,-1.081673163047887493e-01,6.869771211686689916e-02,-3.305735000745010227e-02,9.743456733996802566e-02,-2.229888083016541567e-02,5.453133247808845951e-02,-5.784435755162108291e-03,-4.669395961440544053e-04,6.419291755046697967e-02,-3.486976991901732242e-02,-2.665388277989643243e-02,2.409200648954815394e-01,-1.545332748704842663e-01,1.691169618872530866e-01,2.347294304407411547e-01,-1.025256157551371339e-01,-9.979027807039185169e-03,-4.368990883515968399e-03,4.969823529217360508e-02,2.454073617101987514e-01,-7.688437414352909671e-02
6.549252054766916895e-03,6.880604187920950909e-02,2.305781035263949619e-01,6.918904725943963996e-02,1.000000000000000000e+00,8.097820936704022698e-02,1.822102704977652254e-01,1.136371624427542082e-01,1.117900048480328229e-01,3.256598083940670518e-02,7.599348922896496938e-02,8.090604082603176928e-02,-3.119053715953935824e-02,-4.171189269060213145e-02,8.704604931552519702e-04,5.923695011287058443e-02,1.072481209345975545e-01,7.897285077731569514e-02,1.261039525524536298e-01,-8.280886175822356129e-03,7.893032441377802189e-02,-4.915804425284808071e-02,-3.047635831333759052e-02,-2.217444424522727400e-02,2.341728330388032856e-03,-8.448192109931661198e-02,-1.057748336256613408e-01,-4.618650342716237173e-02,1.064509863734195011e-01,4.437329702880862814e-02,-1.286243494557264277e-01,5.184759391268096984e-02,1.313241235227799730e-01,1.246945913844025589e-01,-1.193224890284926981e-01,-1.072228762576446920e-01,-1.234796363270654063e-01,1.063649133054982571e-01,9.343646230820927545e-02,6.808327872379825452e-02,-5.173720120705499470e-02,1.075179792907698800e-01,1.029518352848546592e-01,4.574070651022093398e-02,2.920258792910592621e-02,3.523530177383053102e-02,-1.381125315361377559e-01,1.353573701394526485e-01,3.677190947693276257e-02,1.776197574595708012e-02,-9.293125037221305895e-02,-9.860101261529247499e-03,5.483345038279496819e-02,2.190989852505769164e-01,1.239808421629743224e-01,-9.208805841829502403e-02,-6.649729568156879933e-02,3.711179955980103973e-02,1.186440289816182991e-01,1.005118682134868192e-02,5.541350679724127426e-02,-3.618950986352618970e-02,-1.325054142065730522e-01,-1.628358596321579921e-01,7.201359386560655940e-02,9.525332559287577605e-02,1.428045311825352770e-01
-1.162715042074101597e-02,-1.109844884135213344e-01,2.772396075939465021e-01,2.067400454523846964e-01,8.097820936704022698e-02,1.000000000000000000e+00,2.141101730834966965e-01,1.017427424464409230e-01,3.392813598954530496e-01,6.082102617924059484e-02,1.032671901190122393e-01,8.514540068854337118e-02,-1.949699084909747582e-01,1.090133338152075582e-01,8.760159158878022545e-02,2.500670644974366530e-01,-1.661447530024679625e-02,1.327084207949446593e-01,1.298377237000883921e-01,2.308051185141631045e-02,9.958737838924566765e-02,-2.165371381130574147e-01,2.594423082136535497e-01,8.610169495405448070e-02,1.557939067065764460e-01,-3.179864099416908063e-01,-2.607889388724027660e-02,-1.450597600938461629e-01,4.730009663951809107e-02,2.115463907687316070e-01,-3.465552169638399377e-02,1.454861793880224130e-01,1.682371018141721464e-01,1.297844799229642410e-01,1.439030009664183686e-02,1.433007949137711512e-02,-2.289058078649388872e-01,6.761538397814587098e-02,1.528330745493947096e-01,1.325418207484432009e-01,1.624637811059659875e-01,1.928278389028868223e-01,7.163971510547727239e-02,-8.774922477811150992e-03,-8.817065019599297504e-02,5.827538941645346582e-02,-2.013197926495663426e-02,2.469159842089604928e-02,2.332100767038895045e-02,-7.039509169663769883e-02,6.216218713045021382e-02,2.877028755943518146e-01,-3.122511301961456431e-01,-7.788572946033898992e-02,1.127961719206070357e-01,-9.221333844869139540e-02,-7.503909336936924988e-03,-3.274512760822390067e-02,5.422292907344322677e-02,5.860425959666554219e-02,6.012919340249294614e-02,-1.405992499992176903e-01,-6.828209009649985339e-02,-1.357304100616254783e-01,6.221964354281194626e-02,7.005306137364157582e-02,-4.679286272072073066e-02
8.178286947756999506e-03,2.272601500345739628e-02,2.272270472925323470e-01,5.160062687945819043e-02,1.822102704977652254e-01,2.141101730834967243e-01,9.999999999999997780e-01,1.247809632991924850e-01,2.108547269626455736e-02,-1.332773875071739389e-01,1.032800390136688895e-01,2.417883900356177299e-02,7.848574258848438345e-02,-2.973211875900870407e-03,2.876369267641016442e-02,-6.010909601049692352e-02,-1.199342887063191976e-01,-7.409606275429303501e-02,8.447307823051662667e-03,8.087185388457618709e-03,-5.445415386417099164e-03,-5.454389794647571295e-03,6.106316169197345545e-02,4.784633680872369711e-03,-1.483408057360945630e-02,2.486717407862120907e-02,-5.763143463948420392e-02,-1.416610796976088549e-01,-4.363039051520838790e-02,4.286930913449464586e-02,-1.196303659538668768e-01,-4.801986483732099964e-02,3.259557530933550437e-04,-6.526042482112411058e-02,-9.174438972351743604e-02,6.246282736368450467e-02,2.386131262538229714e-02,1.227506454941823533e-01,-6.459555043078184754e-03,2.654981655436298819e-03,1.694697165114871645e-02,-1.116907338854471049e-01,2.338191657337171936e-01,1.380542033934499535e-02,-2.332656056697663197e-02,-1.361421135750950874e-03,-2.610215525173936388e-02,9.302136135547577067e-02,1.488177842598696621e-01,9.832034943015199868e-02,1.036828303219054503e-01,7.612367973125405696e-02,7.453058303761558867e-02,6.235319312329167668e-02,-1.273082660268441690e-01,-3.438433688807433775e-02,7.666257184221479670e-02,4.896886606919677309e-02,1.835329129666815884e-01,8.749429534645315754e-02,9.783815695765042675e-02,-8.222379945025036496e-02,1.031441274997218355e-01,-8.117790741247418729e-02,-6.050303929499674382e-02,4.679333570397465475e-02,1.516978838166801458e-01
-5.193472105125865323e-02,2.344544088996645612e-02,1.469822895358594006e-01,1.580746536199981456e-01,1.136371624427542082e-01,1.017427424464409230e-01,1.247809632991924988e-01,1.000000000000000000e+00,1.673696994498260759e-01,-6.112389260692965148e-02,-1.063629764232696256e-01,-8.292891350780573143e-03,-1.424092860039720132e-01,2.093574749706596239e-02,8.742508779657195972e-02,2.795002465008989898e-02,9.028862398208416240e-02,2.192677825892431209e-01,5.274945353014110633e-02,-9.852662575915108190e-02,4.997076488615034146e-02,-4.366485925231764625e-02,-1.382937660604467989e-01,-1.239764981159534735e-01,-1.268080078111871734e-01,-6.578214300219353827e-02,-1.393356780679931850e-01,-2.234833693636603322e-02,5.329777017451427408e-03,-7.475698043837691875e-02,-1.196683822748897535e-01,6.966320089318840669e-02,1.782011792294950214e-01,-4.327223287850001480e-03,-8.640356537852390828e-02,7.350758849927081784e-02,1.082592717661976373e-01,4.453672449703953429e-03,-3.583029340196045714e-02,-6.950235766567987306e-02,-1.002024754714687070e-02,4.401409648210657249e-02,-1.606713905823579647e-01,-2.219725542195619475e-02,1.147947211738819667e-01,8.306384126378187072e-02,-1.336982972576301887e-01,6.962151476192130622e-03,4.306901370283116454e-02,3.421154234127314619e-02,1.213011399376072580e-01,-7.607171707437489910e-03,-9.005027378055888154e-02,-2.436383344429122674e-02,1.288438795802906156e-01,-1.458745479390033684e-01,-1.981788035962170347e-02,-2.581986851249990639e-02,1.015969056898748113e-01,2.432515974729417690e-02,-2.904380765630116060e-02,-6.401461406216803207e-02,-1.845690515820598218e-02,-2.308928544638581479e-02,-3.685263660546230641e-02,2.631244517661438520e-01,-1.951464116823756895e-02
-9.570934132842096043e-02,-1.719319940382181000e-01,2.216612075259658532e-01,1.382343730965604200e-01,1.117900048480328229e-01,3.392813598954530496e-01,2.108547269626456083e-02,1.673696994498260759e-01,1.000000000000000000e+00,9.436602083825620935e-02,-1.210055014739842144e-01,3.877870561129735660e-02,-2.240380754142566599e-01,1.378679655801388904e-01,-6.801466336258896184e-02,9.039306837999362687e-02,-3.653435361345036547e-02,3.182865137271954081e-01,1.825453562585900580e-01,-7.655932843637319740e-02,-4.014051691124551936e-03,-1.419429195254856557e-01,-3.876453098614058516e-03,2.012470124530585380e-02,-6.509067710728200229e-02,-3.513417056362381774e-01,8.528774299053407115e-02,4.210351893248039795e-02,1.723455634258654612e-01,3.598587308453229938e-02,-3.598206689039761506e-03,1.798930176426706551e-02,3.285810179860889635e-01,1.716871289004766321e-01,-7.418750341369821297e-03,-2.000828023844736930e-02,-8.524706495568838693e-02,-7.800089672698269638e-02,8.363641614803836097e-03,1.826031702167685566e-01,1.190757031336934918e-01,2.248766147483695910e-01,-3.211803236445236881e-02,-2.623033871532771174e-03,-5.157778851515210095e-02,2.248770024407591994e-01,-1.720810526902316964e-02,-1.345774543798157474e-01,1.505966614761506672e-01,4.313010532250202700e-02,-4.137225146255492370e-02,2.955428400423416591e-01,-3.181471546635867842e-01,3.472897679272233390e-02,9.880822818732995505e-02,-1.098039119987644606e-02,-2.299060378904015101e-01,-6.565536301789474949e-02,2.724705075426765537e-03,-2.829933237815820263e-02,-3.433832866864351685e-02,-3.548921790820373789e-02,-6.843102367076135673e-02,-2.138812440098225576e-01,2.716606380379288019e-02,2.869386741457314871e-01,4.067921813231716727e-02
4.678215688668097005e-02,6.466057190502354224e-02,9.541499517449400503e-02,-5.291901835755640805e-03,3.256598083940670518e-02,6.082102617924059484e-02,-1.332773875071739111e-01,-6.112389260692965148e-02,9.436602083825620935e-02,1.000000000000000000e+00,-5.395145811821806109e-02,-6.890776397481927513e-05,-9.421215503821171733e-02,2.176851455759268861e-01,-5.623785642293316345e-02,1.835604427351068824e-01,2.898275714147239279e-01,2.466861553665063711e-01,6.562006139524247106e-02,9.436200928218221873e-02,3.941141109957131683e-02,-2.643277422502416166e-03,-1.537515491123486039e-02,3.596891110431745253e-01,1.644943788273759977e-01,-9.228539927951456834e-02,1.844344222597097682e-01,1.406272072233863690e-01,2.043861166914399952e-01,-2.399095069332253527e-01,2.497239983836229138e-01,-1.044849642552892061e-01,-1.140055948127371710e-01,1.404201319271029536e-01,2.470042621031795504e-01,-1.310215258478715505e-01,-1.238350115920340416e-01,2.797180466670091611e-02,2.305590319094486251e-01,9.504396386209709724e-02,-4.241785903387196299e-02,2.183419200922685210e-01,-2.819161773736535495e-03,9.177949316410409508e-02,-9.635740256576109941e-02,1.345824133030424918e-01,6.362058492042413360e-02,-1.181042937842102097e-01,2.360618830452932207e-02,-7.167096164322653284e-02,-4.804625484659502677e-02,-1.490842656438523539e-01,-1.753418918321723585e-01,1.560948667924119126e-01,3.130414472865751252e-01,3.574728261193874101e-02,-9.000258299008261076e-02,-1.378429785672154011e-02,-1.447169428582605610e-01,4.031580725662411990e-02,4.131411308772262037e-02,1.948789098746550250e-02,4.879054273110585566e-02,1.194962453177676881e-01,3.051340906649010476e-01,-6.705195027835976485e-02,2.705977727938296273e-01
