1.000000000000000000e+00,7.666452329312850589e-01,8.220619341918059542e-01,7.993452374631320190e-01,8.031120491505869818e-01,7.583147951892258432e-01,8.035363331382554541e-01,8.090011300522135240e-01,8.338849559815969537e-01,8.132384152009648481e-01,7.985641650049095652e-01,8.025969297722241880e-01,8.254469588334774066e-01,8.186428697898353590e-01,8.200485729503964594e-01,8.149197603307979376e-01,7.792021843076558651e-01,7.968151850292115590e-01,7.500984527203999885e-01,7.634322670273654410e-01,8.126878052199696389e-01,7.920977916197180502e-01,8.148187454729857171e-01,7.764230754602462481e-01,8.284360009551278159e-01,8.243326741578926864e-01,7.631419895992200830e-01,8.449702489682628936e-01,8.058064376492908298e-01,8.283538595345776301e-01,7.939834060674996197e-01,7.770113926301647211e-01,8.261009623512277633e-01,8.126799790237552168e-01,7.944832483263029044e-01,7.844199563735819725e-01,7.840528114461324805e-01,8.146280281967409609e-01,7.963880174161104275e-01,8.193094404847489631e-01,8.077938232891400672e-01,8.334823265040182116e-01,7.929567606315867101e-01,8.039575777476785090e-01,8.113827853890830388e-01,8.070372902412298322e-01,7.694806452857115842e-01,7.747731087521616544e-01,7.677637873376993438e-01,8.115210301249529135e-01,8.153961094921324815e-01,8.215666002033629178e-01,7.848715398056175241e-01,8.047706805096259686e-01,8.060940656461254017e-01,7.590422069956078710e-01,7.588414679122318374e-01,7.799954720851457468e-01,8.403633466966908827e-01,7.608825563601052666e-01
7.666452329312850589e-01,9.999999999999998890e-01,8.228955577526143594e-01,7.677351987817737644e-01,8.112686085565766758e-01,7.570418084435167616e-01,7.604774997925304314e-01,7.801950617874816585e-01,7.868954384416482206e-01,8.038044430513645588e-01,8.138403331094371529e-01,7.751773698221496867e-01,8.144480612194285873e-01,8.218169204385465942e-01,8.357058414690333725e-01,8.252932752898697322e-01,7.489518980872389431e-01,7.971337819957874382e-01,7.523447839216788058e-01,7.636237998808106386e-01,8.213380218605994543e-01,7.993432830611462148e-01,7.811797377809382992e-01,7.884232443316095962e-01,8.240890527158531986e-01,8.358050342932645815e-01,8.024736997141138639e-01,8.044272513996302276e-01,8.072088044374231552e-01,8.284931582415250295e-01,7.997116683822298455e-01,8.053908089637318302e-01,8.191744545773380626e-01,8.495330749150941108e-01,7.749350707848302600e-01,7.944395175464463721e-01,8.382860105459257749e-01,8.363645349025004005e-01,8.184181236497455325e-01,7.691531035452630061e-01,7.933809739238368852e-01,8.334842412947202073e-01,7.496572448165097491e-01,8.232401633980930278e-01,8.129144309853522099e-01,8.083397342952021170e-01,8.378576714491908772e-01,7.907855011913635934e-01,7.873873220088458691e-01,7.950599597062352197e-01,7.934581910196963905e-01,8.347357011546634453e-01,8.172806817389230982e-01,7.975948243228767609e-01,8.136793954567648202e-01,7.869674957399728221e-01,7.644626565341090529e-01,7.522173497529471842e-01,8.204902261350924819e-01,7.885453381317016897e-01
8.220619341918059542e-01,8.228955577526143594e-01,9.999999999999997780e-01,8.161936526113392487e-01,8.335691672694958143e-01,7.929868416075426252e-01,8.423216785553613306e-01,8.402743648591076697e-01,8.532181207787604693e-01,8.458031739839083629e-01,8.560895487739046406e-01,8.291101082507027487e-01,8.954805622910390062e-01,8.933082828356655458e-01,9.175484313981265849e-01,8.634527649072790689e-01,7.807754228578089872e-01,8.252113124117119725e-01,7.774523027945422493e-01,7.922449070313951625e-01,9.013280305166992967e-01,8.277287675257599675e-01,8.267373166773648308e-01,8.065760115915793227e-01,8.661412243188951754e-01,8.877859949973400111e-01,7.842398799769695339e-01,8.500470482599720157e-01,8.667361562987001555e-01,8.897367380552585470e-01,8.130612845100029240e-01,8.274877916073997142e-01,8.874991042845831180e-01,8.714343572289986461e-01,8.044406373624436446e-01,8.434917274433799683e-01,8.506903636169611538e-01,9.025127778742162432e-01,8.380223281000127589e-01,8.312204789922397197e-01,8.403109086260523997e-01,8.795814526424091673e-01,8.123340548551826190e-01,9.019843810641419157e-01,8.725942720187599422e-01,8.663215530159694699e-01,8.209397042964642344e-01,8.136194730264468822e-01,8.233670711220756333e-01,8.463022854952446661e-01,8.412211061590202377e-01,8.794125967622683504e-01,8.299631726348979388e-01,8.391422699945070285e-01,8.689684656034698529e-01,7.790640306146037197e-01,7.717286044079105789e-01,8.149447166239279783e-01,8.711935986277821176e-01,7.675512468284716450e-01
7.993452374631320190e-01,7.677351987817737644e-01,8.161936526113392487e-01,9.999999999999997780e-01,7.947184050853828285e-01,7.849704471339775669e-01,8.049712234716752679e-01,8.363491584287475744e-01,7.989288171895427837e-01,8.118582129978524353e-01,8.128125808413075859e-01,8.564172318938746420e-01,8.135313477177801289e-01,8.016462209555439422e-01,7.946359521938873849e-01,7.842675504372157436e-01,7.729933295408901728e-01,8.084886637686774513e-01,8.473674566906685968e-01,8.338626814116303354e-01,7.826934495264448177e-01,8.026964140872905329e-01,8.161846034277360218e-01,7.779749684386522146e-01,8.008228083661190766e-01,7.844805624977234659e-01,7.545125513413406537e-01,8.419493921166689709e-01,8.104620100874725397e-01,8.102599880826111267e-01,7.861884708018209711e-01,7.900758945847135006e-01,7.980410426137362068e-01,8.047860073543868786e-01,7.916243929640446320e-01,7.750938018789768069e-01,7.618726124231074426e-01,7.835436826771753349e-01,7.684158713897689674e-01,8.225188418087453490e-01,8.282770889923209978e-01,7.985221301699573226e-01,8.113394763475995086e-01,7.973429087330178300e-01,8.068691652661766911e-01,8.189270421999553795e-01,7.847715130234824699e-01,7.649742541229427317e-01,7.647229975280304126e-01,8.060068120776712197e-01,8.168445268803427028e-01,8.019897777259534788e-01,7.915044240745429116e-01,8.276628755039386887e-01,8.046438570809445467e-01,7.608342675620916040e-01,7.620196400532343040e-01,8.298543440085600631e-01,8.081247325240054069e-01,7.666087826906616831e-01
8.031120491505869818e-01,8.112686085565766758e-01,8.335691672694958143e-01,7.947184050853828285e-01,1.000000000000000000e+00,8.907669366614331397e-01,8.812834247797423082e-01,8.482471850805113345e-01,7.896613155153151542e-01,8.613149567111884064e-01,7.975913816803184009e-01,8.124810335303602749e-01,8.229261574298156745e-01,8.372753238388116470e-01,8.438501553069853722e-01,8.574386156924613811e-01,7.642297072376905698e-01,8.312796263891283344e-01,8.185081117909932535e-01,8.343375838706494907e-01,8.725241693051671854e-01,8.003334192851534468e-01,8.584265854699426601e-01,8.105829921027022378e-01,8.600915136316699128e-01,8.721668720761763804e-01,7.929011164993978733e-01,8.269828859879642113e-01,8.169715384070453945e-01,8.630316520971957894e-01,8.208989716096053435e-01,8.232705346424973314e-01,8.805633385310400740e-01,8.779997481950196914e-01,8.114677352547786660e-01,7.761955276227762157e-01,8.430752091244076984e-01,8.671980516121520211e-01,8.435106221490539236e-01,7.988636532116514255e-01,8.037468097385342958e-01,8.666000206439613551e-01,8.026711371155672570e-01,8.370711177391476632e-01,8.215458876199586147e-01,8.241629538181129977e-01,7.953413329766565454e-01,8.015519419053106498e-01,7.691026549563194648e-01,8.073103442797446849e-01,8.149955298234068390e-01,8.625507640374127094e-01,8.252728238079151124e-01,8.242387920526329514e-01,8.159650863531270337e-01,8.039054893107631106e-01,8.934878297341606324e-01,7.873101429433019272e-01,8.280520248011076223e-01,8.191311174834946529e-01
7.583147951892258432e-01,7.570418084435167616e-01,7.929868416075426252e-01,7.849704471339774559e-01,8.907669366614331397e-01,1.000000000000000000e+00,8.791919400636366566e-01,8.654857908465216632e-01,7.476788425861787823e-01,8.252072548597323420e-01,7.737672698263821092e-01,7.954254803425493403e-01,7.796881157957998854e-01,7.882779730738540547e-01,7.965242794876263854e-01,8.187853722129653233e-01,7.321867341784795702e-01,8.035171601941129005e-01,8.238356125888203207e-01,8.372303366224967958e-01,8.110027200939865510e-01,7.705114190789807971e-01,8.542049108852967088e-01,7.780246625660280912e-01,8.241086155274014446e-01,8.015497098072446036e-01,7.370617737952592785e-01,8.092154291922758480e-01,7.941721084410674480e-01,8.063374020907015938e-01,7.822347730643312014e-01,7.899885938678513631e-01,8.342390286127165933e-01,8.243243133086770591e-01,7.908828351627444908e-01,7.281833403901084578e-01,7.875853167257990117e-01,7.976480548763655865e-01,7.816013672065892370e-01,7.753154311639477436e-01,7.798819843977349286e-01,8.143812538570983639e-01,8.118249437081793696e-01,7.854207059167772620e-01,7.883811940691591857e-01,7.947201822156009232e-01,7.572537689297661467e-01,7.677720496550660689e-01,7.327694739504160282e-01,7.716982802545448994e-01,7.906806975455875630e-01,8.279829668128195763e-01,7.986995507627390189e-01,7.951526178061062433e-01,7.732177175495693611e-01,7.690057094223899936e-01,9.266667648544115732e-01,7.656133707728328686e-01,7.894486137931409075e-01,7.987413977083260841e-01
8.035363331382554541e-01,7.604774997925305424e-01,8.423216785553613306e-01,8.049712234716751569e-01,8.812834247797424192e-01,8.791919400636365456e-01,1.000000000000000000e+00,8.570815514553845604e-01,8.057810653559182024e-01,8.140390151911311989e-01,7.947987342485310913e-01,8.016429854608078109e-01,8.346651590828544354e-01,8.219007663320608836e-01,8.259018306963934464e-01,8.116872630733543703e-01,7.443019155069142689e-01,7.933557338428047778e-01,7.750448004976631111e-01,8.034244179824564513e-01,8.218539063593550686e-01,7.819743637838155736e-01,8.306844339293436574e-01,7.609532422587372835e-01,8.196624037423730913e-01,8.083700172737754430e-01,7.221701551264508856e-01,8.364377817650957558e-01,8.154390709733749798e-01,8.197003832163171078e-01,7.739482660347464238e-01,7.737465964867462631e-01,8.333305247232695168e-01,8.172943635042996258e-01,7.757157685422151339e-01,7.752869070048551414e-01,7.673180388516238626e-01,8.147964735928420188e-01,7.716356532915618072e-01,8.114599548930350181e-01,8.028610149473193180e-01,8.088885267814470703e-01,8.325024973396981665e-01,8.301467557678566811e-01,8.208944850349251254e-01,8.216974554969935784e-01,7.693288832787831266e-01,7.732420250691222074e-01,7.682497198281039719e-01,7.959532572898273539e-01,8.136201953372036444e-01,8.215826012878371110e-01,7.793048525105942259e-01,8.094922200957149760e-01,8.033029470976018604e-01,7.452177564395827680e-01,8.528469415350692362e-01,7.902715980063903523e-01,8.272097803587099563e-01,7.832311346008336006e-01
8.090011300522135240e-01,7.801950617874816585e-01,8.402743648591076697e-01,8.363491584287475744e-01,8.482471850805113345e-01,8.654857908465216632e-01,8.570815514553844494e-01,1.000000000000000000e+00,8.080019870141497140e-01,8.353956457995671547e-01,8.196171739510637044e-01,8.481992657577640538e-01,8.322355624538216867e-01,8.276168563163323055e-01,8.276000411069467377e-01,8.279684929202465460e-01,7.752951830650695042e-01,8.214971998987680157e-01,8.284839993037844685e-01,8.526997577270982731e-01,8.217815786564109937e-01,8.091962817743533209e-01,8.597822494881630639e-01,7.859068072995731846e-01,8.392592065432664672e-01,8.071643583392313914e-01,7.529531348012533654e-01,8.607152283931487347e-01,8.344825867553065102e-01,8.276261289610834515e-01,7.984145971818866760e-01,8.023693842312039637e-01,8.408099984017638473e-01,8.302383928505943089e-01,8.114522511563196927e-01,7.910416280416877610e-01,7.907415598966247572e-01,8.155339916471461281e-01,7.863650037840778095e-01,8.275870533617384339e-01,8.306260123880829793e-01,8.212776981279746868e-01,8.398017821386445370e-01,8.233107694389865117e-01,8.361947206509215968e-01,8.416451162391112018e-01,7.953543525983278739e-01,8.039768989524533893e-01,7.854448237328043314e-01,8.132291670574396392e-01,8.429712493453259681e-01,8.398179110046675167e-01,8.219760162639576651e-01,8.367126991164924865e-01,8.157600103665197944e-01,7.787775943897390363e-01,8.333531658057921065e-01,8.276398917515814802e-01,8.384209043105039783e-01,7.830357157822406267e-01
8.338849559815968426e-01,7.868954384416481096e-01,8.532181207787605803e-01,7.989288171895428947e-01,7.896613155153150432e-01,7.476788425861786713e-01,8.057810653559180913e-01,8.080019870141498251e-01,1.000000000000000000e+00,8.352669336735365491e-01,8.699530365366913154e-01,8.121053496630327162e-01,8.631403464318373464e-01,8.516527484791466263e-01,8.588464485523128467e-01,8.392300324601665862e-01,8.076561899040836101e-01,8.346096145128090171e-01,7.369733313362515359e-01,7.578100852781625152e-01,8.225478702930076880e-01,8.303875003798365517e-01,8.152585704330761462e-01,8.086843719115519580e-01,8.339543730267309218e-01,8.285072274779249346e-01,8.154570631634114886e-01,8.711589990537331740e-01,8.373431471323647957e-01,8.333088548432353582e-01,8.338253865871135817e-01,8.166565530582200472e-01,8.274987821409567346e-01,8.321468691381160854e-01,8.133096877878437381e-01,8.420077075729662797e-01,8.202687899017701012e-01,8.357601404737575734e-01,8.508650989653947505e-01,8.473131301324126063e-01,8.413397625630316679e-01,8.362153509455392264e-01,8.040999171383268473e-01,8.448816531659689710e-01,8.448987625293605808e-01,8.572255752804298634e-01,8.107855272361548238e-01,8.155729880169647616e-01,8.317067377959174168e-01,8.584657387476833934e-01,8.530363534371265821e-01,8.447318626819920739e-01,8.234760181691747061e-01,8.394540966662367154e-01,8.626793509340261457e-01,7.950049303398371014e-01,7.508780320290873167e-01,8.004182300649113069e-01,8.845509515304679216e-01,7.679760703940136102e-01
8.132384152009648481e-01,8.038044430513645588e-01,8.458031739839084739e-01,8.118582129978523243e-01,8.613149567111882954e-01,8.252072548597322310e-01,8.140390151911311989e-01,8.353956457995671547e-01,8.352669336735365491e-01,9.999999999999997780e-01,8.444229455761875780e-01,8.238588913853361895e-01,8.464179701109035836e-01,8.371163187345406209e-01,8.596931565887170335e-01,8.722138586570935548e-01,7.883207273004426696e-01,8.554005016582018062e-01,8.258442847821528821e-01,8.353216876957512138e-01,8.673802031846349347e-01,8.318533160801856452e-01,8.714834700555748048e-01,8.461745796321190616e-01,8.898249866741947400e-01,8.804709763850424586e-01,8.306460451110471155e-01,8.524845009839974175e-01,8.446024763153006099e-01,8.783614504380297117e-01,8.455257524305354044e-01,8.542185798451495948e-01,8.731026496478940802e-01,8.865144489592157173e-01,8.387552175936798804e-01,8.130910504423601859e-01,8.584819301899876409e-01,8.787580780966887106e-01,8.822723854769399798e-01,8.137288010202358146e-01,8.364312304719705438e-01,8.751199578741651885e-01,7.865916684639715495e-01,8.422642673537190650e-01,8.450823247448641107e-01,8.356221808918974370e-01,7.921872387913302394e-01,8.184722641762264272e-01,7.955967835555288747e-01,8.384352879905933031e-01,8.313049288327434283e-01,8.806489125837477783e-01,8.382498288635994443e-01,8.434471350335880357e-01,8.356502672845409485e-01,8.081208022586668926e-01,8.302515931980904984e-01,7.981711856299360530e-01,8.460436521677734412e-01,7.759836178160655074e-01
