1.000000000000000000e+00,8.296339592169097443e-01,7.732100713525471569e-01,8.512089197382884942e-01,7.856728466936905297e-01,8.172149269740536237e-01,8.183320863955708679e-01,7.929448260641037693e-01,8.591122066328980011e-01,7.526247279720383876e-01,8.663592560413625465e-01,8.549340468652585345e-01,8.233628079926266219e-01,8.718547067520251437e-01,8.355692398920518960e-01,8.666539470173023618e-01,8.475311955675558506e-01,8.232797823744979482e-01,7.871560470393985653e-01,8.341339770515628915e-01,8.367967831396921907e-01,8.771294484033539396e-01,7.439998410794395056e-01,8.363442842982478087e-01,7.674623518843607384e-01,8.268661715041010218e-01,8.409706021565119816e-01,7.868763596666876747e-01,7.854918459420104915e-01,7.765203683404361401e-01,8.305707348700137604e-01,8.205687597033924918e-01,8.157162150089890540e-01,8.091150978691503681e-01,8.213215984112131052e-01,8.157268502683751032e-01,8.242798685886156829e-01,8.264727758052168305e-01,8.293868930083678759e-01,8.265371129886404100e-01,8.310072870477602791e-01,7.378235668320070051e-01,8.206579498127772876e-01,7.587411293328076844e-01
8.296339592169097443e-01,1.000000000000000000e+00,8.054940227722205970e-01,8.072321554682845290e-01,8.464858027961638109e-01,8.004260152829208996e-01,8.258190563710353649e-01,7.797047318832757146e-01,8.423638389595538012e-01,7.764359502423361370e-01,8.495036659611666652e-01,8.516265327879216640e-01,8.738685956400743526e-01,8.183076367525005113e-01,8.029542625140118073e-01,8.152056487326125866e-01,8.491289033976372469e-01,8.654795358571173436e-01,8.670149559641765480e-01,8.115236542391013330e-01,7.954085957151985076e-01,8.449987094877927651e-01,8.046369068707577288e-01,8.631604622739236232e-01,7.994044977902496907e-01,8.412069130309719478e-01,8.475334272864917251e-01,8.006854550215055655e-01,7.874421035807062097e-01,8.097139739636928235e-01,8.158371451252226514e-01,8.600293263136900013e-01,8.891090986904534033e-01,8.416066811390648938e-01,8.642319234251097937e-01,8.669686514904785257e-01,8.782507686031115757e-01,8.655596789915165346e-01,8.700312984824959406e-01,9.011127700356764691e-01,8.888021020937508787e-01,7.566999435172697686e-01,8.575707735692540412e-01,7.855748555726963511e-01
7.732100713525471569e-01,8.054940227722205970e-01,1.000000000000000000e+00,7.472011257029916864e-01,8.177892759942019252e-01,7.879201375590817458e-01,7.698112776260351842e-01,7.674844950893631168e-01,7.799265486592900087e-01,8.909032788453432605e-01,8.108025664601832272e-01,7.505275975958923818e-01,8.091373792444528368e-01,7.673381038497372186e-01,7.767868364715357909e-01,7.461206508561102346e-01,7.690846841735682338e-01,8.091152123590821255e-01,7.960581083345138476e-01,7.777878084852228868e-01,7.823482222587576640e-01,7.945568707614709680e-01,8.057395660163966244e-01,8.171299264244336058e-01,7.482368979294821143e-01,7.852473471772392077e-01,7.967169484261382717e-01,8.537623086063627076e-01,8.694916716480086682e-01,8.761109838827774166e-01,8.182692415782014672e-01,7.487765363207772307e-01,7.957275094310463093e-01,8.125737006509863303e-01,7.625620831345775175e-01,7.794274879577695048e-01,7.855939239858029666e-01,7.800489246619016770e-01,7.622325720018457984e-01,7.952406065282549008e-01,8.203751071737687139e-01,8.556826242701025542e-01,8.287995666503327197e-01,8.558780473166178737e-01
8.512089197382883832e-01,8.072321554682845290e-01,7.472011257029916864e-01,1.000000000000000000e+00,7.665574092209113122e-01,8.122308107085635109e-01,7.897340348707881930e-01,7.721516606734276644e-01,8.704232891669334560e-01,7.314954019937524032e-01,8.844539097506823877e-01,8.313814892591011585e-01,8.120337284826891766e-01,8.938959733125483309e-01,8.766838565539925021e-01,8.857205047130465303e-01,8.348531902471740818e-01,8.325729072352913152e-01,7.757424848467319167e-01,8.124135886802751338e-01,8.470343112232471272e-01,8.832846133349178119e-01,7.281546885632482757e-01,7.997729292291033687e-01,7.485342921610604883e-01,7.951964890119039842e-01,7.982237900114480533e-01,7.443829242115721501e-01,7.462232497171494838e-01,7.618622868493970524e-01,8.217703336099635436e-01,8.010189993914146322e-01,8.007567174195832083e-01,7.728498245845829562e-01,7.935621406245182419e-01,7.887337449931982603e-01,8.027728520112966670e-01,8.092109275680879898e-01,8.064522700195767557e-01,8.038230049019388090e-01,8.232537746293978609e-01,7.150211315335028850e-01,7.783384185878079453e-01,7.432781404299728667e-01
7.856728466936905297e-01,8.464858027961638109e-01,8.177892759942019252e-01,7.665574092209112012e-01,9.999999999999998890e-01,8.283704832037429577e-01,7.786713072212261277e-01,7.873631149934950946e-01,7.801082553031924993e-01,8.265587168840163868e-01,8.179490608758456238e-01,7.796482910187051418e-01,8.489178802590202633e-01,7.636848348733799030e-01,8.006989076180232034e-01,7.695729524014568446e-01,7.962905970327189831e-01,8.581017145334950413e-01,8.327055967652330359e-01,7.876140572188872202e-01,8.278575300561823447e-01,8.217457410139642482e-01,8.728232500166388519e-01,8.291301216149945530e-01,7.945347599157289720e-01,8.081009844146207488e-01,8.048222753274666408e-01,7.851471804674700072e-01,7.745699712299372042e-01,8.454850214349498572e-01,8.341588208014347749e-01,7.912169746942361304e-01,8.312820526702284774e-01,8.390890459086565167e-01,8.016964474895548198e-01,8.033888746736909114e-01,8.075740926603308667e-01,8.301253276674159798e-01,7.948439277411283310e-01,8.083397959818459100e-01,8.513102482649266278e-01,7.859398284445537897e-01,8.499360538853567570e-01,7.934198380765610237e-01
8.172149269740536237e-01,8.004260152829208996e-01,7.879201375590817458e-01,8.122308107085633999e-01,8.283704832037430688e-01,1.000000000000000000e+00,7.707215527458769477e-01,8.811615085032569183e-01,8.094651376191190906e-01,7.793798223455539187e-01,8.372014597412762438e-01,7.934223125468845561e-01,8.455688031534915883e-01,8.065017588781516755e-01,8.413590504974461926e-01,8.055802563819324247e-01,8.131583491774300176e-01,8.500136695858866442e-01,8.171083539582375543e-01,8.006368059904430678e-01,8.684080335963656472e-01,8.668386975203047351e-01,7.976380976603555384e-01,8.121318983001756253e-01,7.900972661842368128e-01,7.930477415678247599e-01,7.928046762938771863e-01,7.679271654992185780e-01,7.443895641270399377e-01,7.990795535966305208e-01,8.831796844166887039e-01,7.628102488943693249e-01,8.020899488645951703e-01,8.052015156014946662e-01,7.753484467367357524e-01,7.840818078021408732e-01,7.897961398554541601e-01,8.111886583291152419e-01,7.752404441362310550e-01,7.833878162103257159e-01,8.273565665467351726e-01,7.492973935260626162e-01,8.096084765683944084e-01,7.778691795306933443e-01
8.183320863955707569e-01,8.258190563710353649e-01,7.698112776260351842e-01,7.897340348707881930e-01,7.786713072212260167e-01,7.707215527458770588e-01,1.000000000000000000e+00,7.711621030595043891e-01,8.199186765557885392e-01,7.411960146875575806e-01,8.258658814623184297e-01,8.468083873253250404e-01,8.290142093510015631e-01,8.115938378041870349e-01,7.803519817886920285e-01,8.011226968162401540e-01,8.316829547299131598e-01,8.079831054361871212e-01,8.212636948800151604e-01,7.986856372554410610e-01,7.645580465503960532e-01,8.110908096910952603e-01,7.440097426679416204e-01,8.975914107162272781e-01,8.421697307461484261e-01,9.049396794069940464e-01,9.258891694025602748e-01,7.839278758432072225e-01,7.771240362638115462e-01,7.758030826643435018e-01,7.779357966224835774e-01,8.459516866063856444e-01,8.385169054314524084e-01,8.060745124962355179e-01,8.403267153281683832e-01,8.440032185430672573e-01,8.486625520147971224e-01,8.422644589818096827e-01,8.586727489325044482e-01,8.551211156660646351e-01,8.437632186931321998e-01,7.334690838038437910e-01,8.206507221673051689e-01,7.604128070702050879e-01
7.929448260641038804e-01,7.797047318832757146e-01,7.674844950893630058e-01,7.721516606734277754e-01,7.873631149934950946e-01,8.811615085032569183e-01,7.711621030595045001e-01,1.000000000000000000e+00,7.797774119688519745e-01,7.489485131283446506e-01,8.102370851574592914e-01,7.815429790318728642e-01,8.095961644962217374e-01,7.776613838524309985e-01,7.880839587832733084e-01,7.745386103419074075e-01,7.995007326642143974e-01,8.025446749572194838e-01,7.850968515153444738e-01,7.826741174932305700e-01,8.016433088473380320e-01,8.193943674530943522e-01,7.556670198664789950e-01,7.962798709240230810e-01,7.626969652739128414e-01,7.881903581216388455e-01,7.990036103890105768e-01,7.571385166762520935e-01,7.376091984561861103e-01,7.749417247825866051e-01,8.298614979766536504e-01,7.567066199649350455e-01,7.806722069236556871e-01,7.879421470164414965e-01,7.663764988007112366e-01,7.700523395315606034e-01,7.803984934383577654e-01,7.900392770983605262e-01,7.648060962223659498e-01,7.788342901496597692e-01,8.047719222537007555e-01,7.322180816256674829e-01,7.937076421174870111e-01,7.607783648276750244e-01
8.591122066328980011e-01,8.423638389595538012e-01,7.799265486592900087e-01,8.704232891669334560e-01,7.801082553031926103e-01,8.094651376191189796e-01,8.199186765557885392e-01,7.797774119688519745e-01,1.000000000000000000e+00,7.417926765218559870e-01,9.058601633661856889e-01,8.541910294633014988e-01,8.571042270608616453e-01,8.988738420003772323e-01,8.652687656572014552e-01,8.722418450261885114e-01,8.648289074237174301e-01,8.545089030191823642e-01,8.140563414961757838e-01,8.197104737131885033e-01,8.235295606731486417e-01,9.013575859455245087e-01,7.509558912370740691e-01,8.331105682976405191e-01,7.750210533284231929e-01,8.321826805162610974e-01,8.364570926729044675e-01,7.805805924857610600e-01,7.852937385393159442e-01,7.797640898635417317e-01,8.262650182507363938e-01,8.292111244380343527e-01,8.319644646626899176e-01,8.181066279558958376e-01,8.247499544493048784e-01,8.376541003063090463e-01,8.557472128484447937e-01,8.401129962525487604e-01,8.419972378271369795e-01,8.636664017346139532e-01,8.696061756439672497e-01,7.335871287123536533e-01,8.277560765940497056e-01,7.530353692935584098e-01
7.526247279720382766e-01,7.764359502423361370e-01,8.909032788453432605e-01,7.314954019937524032e-01,8.265587168840164978e-01,7.793798223455539187e-01,7.411960146875576916e-01,7.489485131283447616e-01,7.417926765218559870e-01,1.000000000000000000e+00,7.837695948296052872e-01,7.241051328905862006e-01,7.901598921289336719e-01,7.455985230528006102e-01,7.693957543787226516e-01,7.287918289312568243e-01,7.412775079880652429e-01,8.003639103503269459e-01,7.800483243813277623e-01,7.577099277157488544e-01,7.816527246261157913e-01,7.785307457274260878e-01,8.097253712055575425e-01,7.899179502834554611e-01,7.414381741142768156e-01,7.568900652807650786e-01,7.659631985983762492e-01,8.532570373430222732e-01,8.992236902509858076e-01,8.709642037445439744e-01,8.093097311153746309e-01,7.241198577116005897e-01,7.721014073676331080e-01,7.824348907182900881e-01,7.353770499451373066e-01,7.440520545276665398e-01,7.507458653767757895e-01,7.610919849096039469e-01,7.330434045033437096e-01,7.551625351621501503e-01,7.978224143391254852e-01,9.203131481898012556e-01,8.063872946330981062e-01,8.383017822031373356e-01
