1.000000000000000000e+00,-2.903883687162871208e-02,8.174837254817315935e-02,1.000389646592649527e-02,4.329460590789555724e-02,2.094543853953461099e-01,1.493771044420842409e-01,2.431014754517480669e-01,-3.052808234466174997e-01,-3.536538327677304361e-01,4.720008687708904249e-02,-7.959821639007652605e-02,-2.404423754567413044e-03,1.502936518891560269e-01,4.022709037651113484e-02,-3.949962826614864669e-02,3.005866917456472276e-01,-2.123426928294462057e-01,4.784565107562248343e-02,5.815374918941623034e-02,2.817836596506403946e-01,2.646251260992018572e-01,-2.134064184363442529e-01,1.903512322384848798e-01,1.274628747098691395e-01,2.185617802081053218e-01,6.675043052442669600e-02,1.646120144378478423e-01,1.770323037361847263e-01,-3.197989375032970760e-01,-6.930030668058804674e-03,-1.476362142730627269e-01,2.293375633967462690e-01,2.418321864019218684e-02,3.199768387280335635e-01,9.076313729548048104e-02,-1.032506995421016566e-01,-1.389250022519173122e-01,1.635325641093715934e-02,5.456153983917086392e-02,5.533338349762696035e-02,2.544219577575363433e-01,2.106190656746789736e-01,5.389214147666573917e-02,2.632153144027647440e-01,1.557600151087578932e-01,1.710076888657057204e-01,2.758983084075192216e-01,2.099215849110567245e-01,6.135919242458521411e-02,1.337370483023529177e-01,5.103741928724035704e-02,1.429350371350215920e-01,-2.115551476766417416e-01,1.881208993509434491e-01,1.305923435853512948e-01,3.110936731251662951e-02,-1.785157435070804655e-01,2.836994443157618284e-01,2.427668294480369027e-01
-2.903883687162871208e-02,9.999999999999997780e-01,7.740669828056058466e-02,-2.747204362845794348e-02,2.582827549601338091e-01,-4.208849331180494757e-02,-2.184762399203993982e-02,8.813309285913256685e-02,1.514699885469041225e-02,8.765057202731567354e-02,1.809903425801909216e-02,1.110054397424019706e-01,-4.706788648794257846e-02,1.823570872976204918e-02,-1.891751147248204867e-01,-4.554623340927697189e-02,-1.469932165648306366e-01,8.794211253623373734e-03,1.765615658640852792e-01,1.860646236619992134e-03,6.546024066423751162e-03,-3.239241052830946904e-02,9.101943492145122758e-03,-1.612222014762688393e-01,1.028956763973411410e-02,9.302722546351883948e-02,-1.452252641724275650e-01,-7.461259997983479310e-03,-2.507174123461628490e-01,1.895165871080129461e-01,-3.517284881091823495e-02,-1.936974388473495720e-02,-2.100843848167271294e-02,8.526509176608002005e-02,-1.991806578529883853e-01,3.203933882583365894e-02,-5.393089730366483481e-02,-1.662161845938768534e-01,-1.835183052062892006e-01,-1.616590099651680351e-02,-9.818774040797628722e-02,1.860542650167477594e-02,5.801222738209543817e-02,-1.526597660978356863e-01,6.300987276096961520e-02,2.906616775126889471e-02,6.265960192752512148e-02,-8.022052168464036126e-03,1.083100636533400191e-01,2.469303831912607328e-02,9.431796294246234946e-02,-1.615513315268852779e-01,8.454760820288045875e-02,-1.237753192032090520e-02,-3.263756009000697011e-02,-1.229051004215513110e-01,-5.345099737745592772e-02,2.322880707539688727e-01,1.498164830804706860e-01,7.714919776398601603e-02
8.174837254817315935e-02,7.740669828056057078e-02,1.000000000000000000e+00,-2.840359889708382254e-02,-2.003726197091640349e-01,-3.997291972332018412e-02,-2.238332168000118361e-01,-1.369817500524157239e-01,-8.129859492748131577e-02,1.006243288267402863e-01,-1.603245425227420220e-03,-6.739741697065064485e-02,1.747591433566983987e-01,1.931869283286046790e-01,5.026101979529552510e-01,-9.141231694285968656e-02,-3.768245508593600756e-03,1.447429564342891106e-01,9.952324558389417930e-02,-3.198192558264615487e-02,3.451341225600050855e-01,3.359028784266345768e-01,3.204376532558493307e-01,1.849686449492688733e-01,3.370027413359739654e-01,3.902913242675253858e-01,5.258981861591309481e-02,2.273391932592712938e-01,-4.438305614022647208e-04,-2.560885874430796072e-01,-1.031366142523231083e-01,2.108843887509675441e-01,3.742212516985195525e-01,1.191687566897400019e-01,9.433750033884583108e-02,2.532498642235716385e-02,-1.079510986760319063e-01,1.200159390083510580e-01,-4.301592985552250836e-02,1.207578253975837984e-01,3.169447011397172331e-01,1.512754133576646454e-02,3.317559198906355200e-01,3.355248685921535245e-01,6.200892018987919085e-02,3.725022418793550588e-02,8.084994435922399081e-02,-3.506111001198800037e-02,4.546989240285676664e-02,1.891156587707734371e-01,-4.135360764272029421e-02,-6.078927866202460915e-03,-3.640015443450218130e-02,-1.528822886441793816e-01,2.657601084697073235e-01,2.176570269521866663e-01,-2.028669463142226403e-01,8.331856972524094573e-03,-9.267597770932312073e-02,1.788430480755971164e-01
1.000389646592649701e-02,-2.747204362845794348e-02,-2.840359889708382254e-02,1.000000000000000000e+00,1.226220435557497657e-01,-8.184845827021183795e-02,-7.647700973818119530e-02,7.828629717698271095e-02,9.641491528534240629e-02,1.542222432727260728e-01,1.177871539952394901e-02,1.583710452650946010e-01,1.358438144375399836e-01,-1.110458004251355796e-02,-1.682097606831318426e-01,8.594724119338088830e-02,-7.062382046680092118e-02,-5.733515104246918181e-02,-9.253471812430016930e-02,-7.812378781736227518e-02,-8.765087244665628607e-02,-1.144483932470511528e-02,1.050214445026785848e-01,1.229105879340095381e-01,-1.013059414748149062e-01,-7.373831773993191896e-02,-1.044055028038614330e-01,-1.423864410957801918e-01,1.859738520832032727e-02,-2.332043941027590328e-01,-7.294876380140299932e-02,1.299280137369158705e-01,6.771174249775999132e-02,4.586760105560587779e-04,-3.748343091607673344e-02,-1.658016094325585887e-01,-3.417303262264127783e-02,1.212416996345344611e-01,7.568383503158238046e-02,1.381989613088837054e-01,3.588164944799316497e-02,-7.634541091691350589e-02,-2.504187392855998853e-02,-1.781831900336304786e-01,-1.590318310447259853e-01,3.613001074892481512e-02,5.161261680708395527e-02,-1.106680272860548070e-01,-1.613998506794198651e-01,-1.223899893934957649e-02,9.847454653433494742e-02,-4.875270692313461718e-02,-7.224959872051649190e-02,-1.148966526766499185e-01,1.477563281773628390e-01,1.134010305587033335e-01,-1.478535901173123612e-01,2.041562369005129815e-02,-3.811996997190062082e-03,6.622814540532118155e-02
4.329460590789555724e-02,2.582827549601338091e-01,-2.003726197091640349e-01,1.226220435557497657e-01,9.999999999999997780e-01,6.025428636066494648e-02,1.490205846290588720e-01,6.670735552817762259e-02,1.463057015049142873e-01,-1.069381452142443290e-01,4.633356154122115350e-02,1.615829892281497315e-01,-1.577155576325086350e-01,-8.315222683034187434e-02,-2.803505571786616968e-01,2.485001852397833166e-01,8.842720169536730235e-03,-1.628560925062407239e-01,-3.175447176441399677e-02,-2.569073147296219509e-02,-4.852664378237509651e-02,-1.026447447631268634e-02,-6.039526761275883920e-02,-2.204200173551359443e-01,3.032374893155162683e-03,-1.339106167396240943e-02,2.444966816786186756e-02,-1.747676625650594062e-01,-1.335053812509043036e-01,1.781072357692726482e-01,3.123058773676456318e-02,6.986231574682598422e-02,-8.092278851550266383e-02,1.233259277712077523e-01,-5.161439112713955141e-02,2.733487391267025446e-01,2.555729522426864950e-02,-1.511096061616610045e-02,-2.733737338622699853e-01,-1.805972771384732264e-02,-1.756905499650775748e-01,-8.712490642142055319e-02,-4.612099292207810092e-02,-9.900675345316478637e-02,6.178985225539296994e-02,1.695396130916937069e-02,1.417865496704499573e-01,-4.835100113729690063e-02,-4.216917587658446098e-02,7.642367962313206808e-02,7.986963737174972155e-02,-1.446604786324125203e-01,1.203769028259695506e-01,-9.445726057335328274e-02,-7.512219679106153791e-02,5.037480260779211155e-02,-5.013872716632540583e-03,9.989322805442400754e-02,4.341794377527030124e-01,1.599146051806628888e-01
2.094543853953461099e-01,-4.208849331180495451e-02,-3.997291972332018412e-02,-8.184845827021183795e-02,6.025428636066493954e-02,1.000000000000000000e+00,2.767446755352253041e-01,1.378174345393701206e-01,5.798814116319052359e-02,1.357457747429446394e-02,5.618729928298560328e-02,-1.567605911002022956e-01,1.304654604891073155e-01,1.286399169960931177e-01,1.246316441650078821e-01,-5.328794888067224511e-02,-3.989882933225373518e-02,6.635012052002964289e-02,-2.796922817012612028e-02,-1.949866432181735637e-02,6.013344102118452911e-02,1.894950519708602510e-01,-5.797540984199740094e-02,-1.994575801165469897e-02,1.382327362231438872e-01,-5.078991891480493653e-02,-4.451917290705203339e-02,1.829550364189199974e-01,-3.066675778642312389e-02,-8.329053002346735457e-02,-4.040649854461304119e-03,6.793776874346656169e-02,1.923893387177298339e-02,-1.367658823112914354e-02,4.513874012037365213e-02,1.437036279286192930e-01,2.347660983670701515e-02,1.038377915175159732e-01,2.062078627004119702e-01,6.499866058137040992e-02,2.282412796605346184e-01,9.378496236987532431e-02,4.112974299924718191e-02,5.325678368174720234e-02,-8.420418916578224777e-02,1.259805613864523333e-01,1.428221506139892572e-01,8.014444156049492507e-02,1.831313359184111866e-01,9.476446024388186784e-02,-1.285193763732503658e-01,2.507115664221295712e-02,8.990665092830119054e-02,1.747931822053190865e-01,-1.024426101826078628e-01,1.070033775671818677e-01,4.506223611216492175e-01,-1.908976903798497993e-01,9.785314992229403319e-02,1.760191952793158654e-01
1.493771044420842409e-01,-2.184762399203993982e-02,-2.238332168000118083e-01,-7.647700973818119530e-02,1.490205846290588720e-01,2.767446755352252485e-01,1.000000000000000000e+00,3.585924726026380460e-01,3.495963537755676729e-03,-2.950199328198095938e-01,-1.447856511797765977e-01,-2.526908979360464325e-01,-6.464216958411085623e-02,-2.672234481917546214e-02,-1.200025672901384732e-01,-2.599453849036137965e-01,1.831514050424366269e-01,1.125047058737167066e-01,6.472201307510820623e-02,6.345583082007866249e-02,-2.437245728549682078e-01,1.484954890941709293e-01,-2.410393705493623917e-01,-1.814737994084784922e-01,2.025080626285019961e-02,-2.106668541568877395e-01,-1.317727013520542112e-01,8.572267619748222267e-02,6.219589851284101911e-02,-8.762619294203832787e-02,-8.152483841400352468e-03,-8.124454137026811129e-02,-8.664899032605746787e-02,-8.967024188078683011e-02,2.634439912013964991e-01,9.983750955539599792e-02,-3.320636153702280491e-01,-4.492051358511238435e-02,9.450907488345733354e-02,-8.446507339078132559e-02,1.384903630081612547e-01,-5.612279272749893383e-02,6.610702459744448312e-02,-2.521969873632435438e-02,1.971507379708961269e-02,-5.664923119708958205e-02,1.753753656982962733e-02,1.254143790046864937e-01,1.301350454582093918e-01,-2.138810976319268642e-01,-1.153213942127513936e-01,-2.507370821707642639e-02,-3.909448572000381178e-02,2.715320341124307646e-01,-7.136296420273731400e-02,1.006347972832826732e-01,2.670748582364150248e-01,-1.092474753027232182e-01,1.151746559207663806e-01,1.393131802571557221e-01
2.431014754517480669e-01,8.813309285913256685e-02,-1.369817500524157516e-01,7.828629717698271095e-02,6.670735552817760872e-02,1.378174345393701483e-01,3.585924726026381015e-01,1.000000000000000000e+00,-6.477933960760026699e-02,-3.891989237309084748e-01,-2.838624797108685871e-01,-3.148906846591749409e-02,-8.885774450425526494e-02,1.532396878459903189e-01,-1.202012963924045524e-01,-4.951786808595525641e-02,2.791620381360731540e-01,9.147137336247151973e-02,3.112482629273379681e-02,-2.313789197484960453e-02,-7.284399752974608788e-02,-9.315527847145151086e-02,6.665816929980133976e-02,-9.270414777124168226e-02,-4.698573646766138895e-02,-2.604632826250339109e-02,-5.326004319010471666e-02,3.277315036214400318e-02,-1.288800058219503331e-01,3.608191452416949219e-02,-2.020878585558391616e-02,-2.754095887193462322e-01,-4.448491989917924272e-02,-7.427166002889168395e-02,4.013490024668974754e-01,-5.153583999671998428e-02,-3.402802815243772816e-01,-1.639697802731981124e-01,-7.025585686620410691e-03,-1.416594356565167578e-01,1.045791055888235094e-01,2.082624135941825716e-01,2.973616282265010846e-01,-2.399538121032335491e-01,6.811276288848386318e-02,-1.760107390806186778e-01,-1.874964890309274712e-01,1.439001258589751586e-01,-1.614969626424122770e-02,-1.304088581727720908e-01,-8.562219057096628894e-02,-2.274808357892574295e-01,-4.116880689666567450e-02,-2.551053716864512544e-02,2.225795701967906715e-01,4.795679954948402907e-02,1.789621915955025011e-01,1.170904054274767708e-01,1.507712264733211405e-01,1.405824428736552334e-01
-3.052808234466174997e-01,1.514699885469041225e-02,-8.129859492748131577e-02,9.641491528534239241e-02,1.463057015049142595e-01,5.798814116319052359e-02,3.495963537755677163e-03,-6.477933960760026699e-02,9.999999999999997780e-01,2.461078403234491785e-01,1.200238928527543741e-01,1.318239037889890330e-01,4.199062866973959918e-02,5.115984106545966303e-02,-4.978634351025439109e-02,2.055014212172453017e-02,-1.104732935262517785e-01,2.791656788337736339e-01,-1.986532336357869633e-01,-2.386989045555794331e-01,-2.355903656314252137e-01,-1.339032500506542600e-01,7.956550955250567270e-02,-2.530042024790015720e-01,-2.156271083579188730e-01,-2.408529841055399856e-01,3.808564462916380622e-02,-2.160686876190500150e-01,-3.077796377816079398e-01,2.531203712963889796e-01,5.345508976659407024e-02,1.332992289247015572e-01,-4.487794093889554969e-02,-9.276174521414090601e-02,-1.238843748666834249e-01,1.287272122171119471e-01,1.044113765660954624e-01,2.316131478091092155e-01,1.608303973539683407e-01,7.456271639015596420e-02,-1.435895775013324716e-01,-1.829592644929632361e-01,-7.706668165513948232e-02,-1.621355367628870281e-01,-2.329362396694265314e-01,1.219448821777817660e-01,7.697129658483616022e-02,-1.969341494216223232e-01,9.769986620858392423e-02,5.159584456624664861e-02,4.112878414801796056e-02,5.393267247707277806e-02,1.110004128069149026e-01,1.305360015830613618e-01,-1.112560937695377811e-01,-3.251569594218453596e-02,3.820791441569820757e-02,2.343049659208350510e-01,-1.635986602712867777e-01,-6.173177377359521933e-02
-3.536538327677304361e-01,8.765057202731568742e-02,1.006243288267402863e-01,1.542222432727260450e-01,-1.069381452142443290e-01,1.357457747429446568e-02,-2.950199328198095938e-01,-3.891989237309084193e-01,2.461078403234491785e-01,1.000000000000000000e+00,1.713177599556171826e-01,-5.710408038664490163e-03,2.073749795128227436e-01,-8.980133257723534740e-03,9.309320748469782081e-02,1.508154366650642231e-01,-7.150296704280147964e-01,2.397419684903194861e-02,-5.752355562711140152e-02,-4.957669521646693861e-02,2.587424347198651400e-02,-2.729965113461177983e-01,1.043805523247911260e-01,-6.168188743298082255e-02,-7.090287997618097138e-02,-2.023452760720614030e-01,-2.963834172981944515e-01,-2.794186047757091784e-01,-1.372624343261489299e-01,3.201627187395461593e-02,-1.943647139013966185e-01,2.388015719488090771e-01,-1.612109186592166621e-01,1.903269811455290950e-02,-5.999032721815249491e-01,-6.564116444256955230e-02,-2.054705312111033619e-02,5.307337853480290080e-02,-1.657396849090286006e-01,7.077269000390523299e-03,3.384507051241622544e-02,-3.719786642804155941e-01,-3.229429169236482933e-01,-1.636357529820371692e-01,-1.465498579881180652e-01,1.615684161646340974e-02,-3.708261313715149887e-02,-3.747272150296282467e-01,-6.083897689075285983e-03,-8.875689030672119506e-02,-8.863148127828292255e-02,-3.792406661561266434e-02,-7.857776367707618170e-02,6.844726986288021675e-02,-1.604059981291232895e-01,6.455636299203916691e-03,-3.340305435403681522e-02,4.598564393495154640e-02,-2.093039574242198386e-01,-6.732712787984226899e-02
